ID_CLIENTE,IDADE,RENDA_MENSAL,SCORE_CREDITO,TEMPO_RESIDENCIA,DIVIDA_ATUAL,HISTORICO_INADIMPLENCIA,EMPREGO,ESTADO_CIVIL,TEMPO_EMPREGO,VALOR_SOLICITADO,APROVADO
282,20,1000.0,313,33,244.62,NÃO,CLT,SOLTEIRO,31,106494.0,APROVADO
283,66,1000.0,741,11,1514.22,NÃO,CLT,CASADO,15,151759.0,REPROVADO
284,54,1000.0,842,15,215.83,NÃO,CLT,CASADO,37,230075.0,APROVADO
285,66,1000.0,727,4,1198.19,NÃO,AUTÔNOMO,CASADO,22,6926.0,REPROVADO
286,73,20000.0,843,34,1934.69,NÃO,CLT,CASADO,25,181440.0,REPROVADO
287,34,17988.67,611,26,3199.42,SIM,CLT,CASADO,4,120360.0,REPROVADO
288,76,20000.0,525,0,642.92,NÃO,CLT,SOLTEIRO,6,169078.0,APROVADO
289,66,2090.0,692,33,3544.23,NÃO,CLT,SOLTEIRO,33,299869.0,REPROVADO
290,19,1000.0,246,31,530.39,NÃO,CLT,CASADO,9,61072.0,REPROVADO
291,19,1000.0,851,38,246.06,NÃO,CLT,SOLTEIRO,21,279604.0,REPROVADO
292,45,20000.0,906,32,721.39,NÃO,CLT,DIVORCIADO,20,140973.0,APROVADO
293,71,1000.0,265,30,1049.32,NÃO,AUTÔNOMO,CASADO,18,14362.0,REPROVADO
294,40,1000.0,655,12,612.42,NÃO,CLT,CASADO,38,19815.0,REPROVADO
295,54,1000.0,474,1,836.95,NÃO,AUTÔNOMO,CASADO,24,156869.0,REPROVADO
296,49,20000.0,911,29,538.56,SIM,CLT,CASADO,12,11890.0,REPROVADO
297,50,1000.0,575,9,743.94,NÃO,CLT,CASADO,18,120496.0,APROVADO
298,18,1000.0,959,22,3049.04,NÃO,CLT,SOLTEIRO,6,50411.0,APROVADO
299,36,6468.7,448,32,692.81,SIM,DESEMPREGADO,CASADO,30,213991.0,REPROVADO
300,79,1000.0,666,38,291.93,NÃO,CLT,SOLTEIRO,1,64533.0,REPROVADO
301,19,1000.0,885,28,1421.91,NÃO,CLT,DIVORCIADO,3,172389.0,REPROVADO
302,70,1000.0,200,29,411.86,NÃO,CLT,CASADO,0,61762.0,APROVADO
303,61,1000.0,861,33,1693.95,NÃO,CLT,SOLTEIRO,22,110549.0,REPROVADO
304,43,16171.91,449,38,58.52,NÃO,CLT,DIVORCIADO,16,211833.0,APROVADO
305,49,6475.97,582,16,403.73,NÃO,CLT,SOLTEIRO,21,56810.0,REPROVADO
306,23,1000.0,789,21,99.11,NÃO,AUTÔNOMO,CASADO,34,119244.0,APROVADO
307,49,1000.0,558,4,89.18,NÃO,AUTÔNOMO,CASADO,7,211984.0,REPROVADO
308,72,1000.0,373,10,1074.08,NÃO,CLT,DIVORCIADO,6,135954.0,APROVADO
309,21,7212.82,205,21,486.68,NÃO,CLT,DIVORCIADO,0,199415.0,APROVADO
310,72,7973.39,945,31,2051.66,NÃO,CLT,CASADO,24,264361.0,REPROVADO
311,28,5217.85,695,23,726.51,SIM,AUTÔNOMO,SOLTEIRO,23,267886.0,APROVADO
312,73,1000.0,275,10,350.04,NÃO,CLT,SOLTEIRO,32,289740.0,REPROVADO
313,76,1000.0,900,10,1276.15,NÃO,CLT,SOLTEIRO,10,270376.0,APROVADO
314,34,20000.0,199,16,978.21,NÃO,AUTÔNOMO,SOLTEIRO,31,177187.0,APROVADO
315,80,1000.0,666,31,1607.41,SIM,CLT,CASADO,28,203836.0,APROVADO
316,55,1000.0,353,18,1031.67,NÃO,CLT,CASADO,0,126507.0,APROVADO
317,41,4610.44,213,26,182.74,NÃO,AUTÔNOMO,CASADO,7,86704.0,REPROVADO
318,22,1000.0,765,31,1109.6,NÃO,CLT,SOLTEIRO,28,35365.0,REPROVADO
319,69,1000.0,501,24,496.84,SIM,CLT,SOLTEIRO,30,34934.0,REPROVADO
320,51,12977.56,427,27,622.02,NÃO,CLT,SOLTEIRO,34,83874.0,REPROVADO
321,23,20000.0,651,39,2545.48,NÃO,AUTÔNOMO,CASADO,6,12345.0,REPROVADO
322,39,9750.62,651,26,446.23,NÃO,CLT,CASADO,30,97137.0,REPROVADO
323,28,1000.0,427,13,946.64,NÃO,CLT,CASADO,31,113432.0,APROVADO
324,80,1000.0,211,38,451.74,SIM,CLT,SOLTEIRO,29,110137.0,APROVADO
325,65,1000.0,369,1,99.52,SIM,CLT,CASADO,11,189939.0,REPROVADO
326,33,1000.0,748,16,604.27,NÃO,AUTÔNOMO,CASADO,34,88999.0,APROVADO
327,50,1000.0,980,0,908.97,SIM,CLT,SOLTEIRO,9,27700.0,APROVADO
328,26,5066.73,925,31,523.41,NÃO,AUTÔNOMO,CASADO,25,82851.0,APROVADO
329,77,20000.0,919,18,495.39,NÃO,CLT,CASADO,4,33464.0,APROVADO
330,76,1000.0,688,13,1716.9,NÃO,CLT,SOLTEIRO,22,189105.0,APROVADO
331,23,1000.0,664,30,30.13,NÃO,CLT,SOLTEIRO,8,298139.0,REPROVADO
332,33,1000.0,938,17,350.39,SIM,AUTÔNOMO,SOLTEIRO,32,123327.0,REPROVADO
333,46,1000.0,905,13,1670.02,SIM,CLT,SOLTEIRO,36,180559.0,APROVADO
334,20,1000.0,528,13,2532.38,SIM,AUTÔNOMO,SOLTEIRO,29,141618.0,APROVADO
335,37,1000.0,720,23,531.54,NÃO,DESEMPREGADO,SOLTEIRO,32,204505.0,REPROVADO
336,77,20000.0,881,4,2196.37,NÃO,AUTÔNOMO,SOLTEIRO,1,123642.0,APROVADO
337,76,7113.21,351,15,221.81,NÃO,DESEMPREGADO,CASADO,3,235140.0,REPROVADO
338,53,17917.91,986,4,250.29,NÃO,CLT,SOLTEIRO,25,236521.0,REPROVADO
339,36,1000.0,250,12,1872.05,NÃO,CLT,SOLTEIRO,29,223096.0,APROVADO
340,43,1000.0,274,15,2335.7,NÃO,CLT,SOLTEIRO,34,140090.0,REPROVADO
341,20,20000.0,736,14,252.06,NÃO,CLT,DIVORCIADO,9,174001.0,REPROVADO
342,80,1945.59,679,30,61.16,NÃO,CLT,CASADO,30,291515.0,REPROVADO
343,36,18159.94,194,4,94.67,NÃO,CLT,CASADO,14,150996.0,REPROVADO
344,37,1000.0,265,20,302.97,NÃO,CLT,CASADO,20,77158.0,REPROVADO
345,49,16321.06,442,29,1433.17,NÃO,CLT,SOLTEIRO,5,52085.0,REPROVADO
346,24,1000.0,196,22,713.33,NÃO,CLT,DIVORCIADO,0,122231.0,REPROVADO
347,69,1000.0,870,37,608.05,SIM,CLT,SOLTEIRO,9,156767.0,REPROVADO
348,58,1848.33,831,28,877.41,NÃO,CLT,CASADO,1,109382.0,REPROVADO
349,50,1000.0,662,12,2209.31,NÃO,AUTÔNOMO,SOLTEIRO,8,79208.0,REPROVADO
350,57,1000.0,327,31,94.78,NÃO,CLT,CASADO,16,281055.0,APROVADO
351,56,5830.05,547,26,1186.54,NÃO,AUTÔNOMO,SOLTEIRO,15,161785.0,REPROVADO
352,35,1000.0,792,33,2614.43,NÃO,AUTÔNOMO,CASADO,1,183108.0,APROVADO
353,57,20000.0,352,32,239.97,SIM,AUTÔNOMO,SOLTEIRO,15,85429.0,APROVADO
354,18,1000.0,507,3,1818.75,NÃO,CLT,CASADO,34,241414.0,APROVADO
355,28,1000.0,647,17,1197.41,NÃO,AUTÔNOMO,SOLTEIRO,27,127007.0,REPROVADO
356,45,19391.89,442,5,14.57,NÃO,CLT,DIVORCIADO,12,55221.0,REPROVADO
357,74,1000.0,390,27,263.46,NÃO,CLT,SOLTEIRO,5,66940.0,APROVADO
358,42,18984.9,721,26,931.01,NÃO,CLT,CASADO,24,53440.0,REPROVADO
359,67,9608.2,930,25,697.96,NÃO,CLT,CASADO,38,100303.0,REPROVADO
360,40,1000.0,864,19,750.64,NÃO,AUTÔNOMO,CASADO,25,101129.0,REPROVADO
361,48,1000.0,354,12,263.87,NÃO,CLT,CASADO,14,183309.0,REPROVADO
362,47,20000.0,421,27,1123.94,SIM,CLT,DIVORCIADO,1,197075.0,REPROVADO
363,59,1000.0,517,33,309.82,NÃO,CLT,SOLTEIRO,21,52164.0,REPROVADO
364,52,13178.68,427,22,493.37,NÃO,CLT,SOLTEIRO,27,105003.0,APROVADO
365,24,20000.0,309,9,460.32,NÃO,CLT,SOLTEIRO,16,275300.0,REPROVADO
366,77,1000.0,808,29,1114.82,NÃO,CLT,CASADO,22,121163.0,REPROVADO
367,33,1000.0,439,21,94.59,NÃO,CLT,SOLTEIRO,14,176037.0,APROVADO
368,43,1000.0,525,4,230.1,NÃO,CLT,CASADO,37,285443.0,APROVADO
369,65,11255.32,473,8,223.77,NÃO,CLT,SOLTEIRO,33,146555.0,REPROVADO
370,74,1000.0,387,3,114.77,SIM,CLT,SOLTEIRO,29,13823.0,APROVADO
371,69,16315.24,605,0,232.68,NÃO,CLT,CASADO,0,158439.0,APROVADO
372,77,4389.65,921,33,934.1,SIM,CLT,CASADO,40,145706.0,REPROVADO
373,66,1000.0,584,40,1317.4,SIM,CLT,CASADO,15,74607.0,APROVADO
374,19,6846.29,340,25,1079.7,NÃO,CLT,SOLTEIRO,24,15263.0,REPROVADO
375,18,1000.0,987,17,644.72,NÃO,AUTÔNOMO,DIVORCIADO,22,225190.0,APROVADO
376,65,1000.0,454,15,53.86,SIM,CLT,CASADO,32,38388.0,REPROVADO
377,79,11371.97,409,22,3194.35,NÃO,CLT,CASADO,33,99822.0,REPROVADO
378,29,20000.0,405,35,184.01,NÃO,AUTÔNOMO,SOLTEIRO,8,282901.0,APROVADO
379,22,1000.0,504,25,1103.89,NÃO,CLT,CASADO,15,166572.0,APROVADO
380,54,1000.0,857,1,2440.59,NÃO,CLT,SOLTEIRO,36,110827.0,APROVADO
381,49,17047.25,405,4,1196.59,NÃO,DESEMPREGADO,DIVORCIADO,4,125211.0,APROVADO
382,76,9178.15,524,28,245.96,NÃO,CLT,CASADO,11,283336.0,REPROVADO
383,72,20000.0,548,3,379.5,NÃO,CLT,CASADO,4,268018.0,REPROVADO
384,26,20000.0,815,34,30.67,SIM,CLT,CASADO,22,75230.0,REPROVADO
385,58,18709.32,350,21,948.71,NÃO,CLT,SOLTEIRO,7,263987.0,REPROVADO
386,52,1000.0,799,7,949.31,NÃO,CLT,CASADO,34,210526.0,APROVADO
387,36,12496.64,700,20,1292.81,NÃO,CLT,CASADO,15,168166.0,APROVADO
388,65,20000.0,346,7,11.06,NÃO,AUTÔNOMO,CASADO,19,28326.0,REPROVADO
389,33,1000.0,351,4,1702.88,NÃO,CLT,SOLTEIRO,27,229068.0,REPROVADO
390,20,1000.0,231,20,1342.13,NÃO,CLT,CASADO,29,224866.0,REPROVADO
391,37,4827.21,369,26,151.85,SIM,CLT,CASADO,10,210020.0,APROVADO
392,41,1000.0,492,37,427.14,NÃO,CLT,SOLTEIRO,16,268372.0,REPROVADO
393,71,7379.54,519,4,1017.56,NÃO,CLT,CASADO,9,138692.0,REPROVADO
394,73,6879.69,752,20,684.78,NÃO,CLT,DIVORCIADO,23,122128.0,REPROVADO
395,50,20000.0,953,7,122.27,SIM,CLT,CASADO,30,93881.0,REPROVADO
396,41,1000.0,618,21,91.4,NÃO,CLT,SOLTEIRO,10,162180.0,REPROVADO
397,69,15495.25,539,17,1520.77,SIM,CLT,CASADO,7,18044.0,APROVADO
398,28,1000.0,309,3,169.56,NÃO,CLT,SOLTEIRO,30,100406.0,REPROVADO
399,66,14795.83,264,3,188.85,NÃO,AUTÔNOMO,CASADO,36,148046.0,APROVADO
400,25,1000.0,863,36,1777.4,SIM,CLT,CASADO,36,22018.0,REPROVADO
401,53,13470.03,850,14,947.11,NÃO,CLT,SOLTEIRO,32,168617.0,REPROVADO
402,55,16565.44,312,37,928.15,NÃO,AUTÔNOMO,SOLTEIRO,8,27006.0,REPROVADO
403,57,1000.0,842,26,652.67,NÃO,DESEMPREGADO,SOLTEIRO,2,285211.0,APROVADO
404,37,20000.0,371,20,841.64,SIM,CLT,SOLTEIRO,12,41982.0,APROVADO
405,79,1000.0,978,3,920.72,NÃO,CLT,SOLTEIRO,27,218283.0,APROVADO
406,52,1000.0,446,10,3436.6,NÃO,AUTÔNOMO,CASADO,23,183445.0,REPROVADO
407,65,1000.0,946,18,252.28,SIM,CLT,CASADO,9,186674.0,APROVADO
408,79,7964.3,787,18,241.51,NÃO,CLT,CASADO,36,152155.0,APROVADO
409,42,1907.56,772,26,58.92,NÃO,CLT,SOLTEIRO,14,228564.0,REPROVADO
410,52,9416.51,458,39,1073.53,NÃO,DESEMPREGADO,SOLTEIRO,27,173380.0,APROVADO
411,42,9804.81,682,27,796.38,NÃO,DESEMPREGADO,SOLTEIRO,36,134360.0,REPROVADO
412,46,14172.3,369,4,117.93,SIM,AUTÔNOMO,CASADO,0,251677.0,APROVADO
413,35,20000.0,980,24,453.4,NÃO,CLT,CASADO,12,181954.0,REPROVADO
414,63,2793.87,338,2,196.82,NÃO,CLT,CASADO,3,211623.0,REPROVADO
415,35,1000.0,707,25,402.69,NÃO,CLT,SOLTEIRO,39,131316.0,REPROVADO
416,19,1000.0,337,9,3021.34,NÃO,AUTÔNOMO,SOLTEIRO,29,104531.0,REPROVADO
417,71,1000.0,869,23,1149.86,NÃO,AUTÔNOMO,CASADO,2,252330.0,APROVADO
418,52,20000.0,198,28,7.6,NÃO,AUTÔNOMO,SOLTEIRO,19,93323.0,REPROVADO
419,33,16399.21,367,6,291.03,NÃO,CLT,SOLTEIRO,34,7516.0,REPROVADO
420,78,1000.0,985,22,10.42,NÃO,CLT,SOLTEIRO,26,193488.0,APROVADO
421,58,20000.0,584,26,1254.8,SIM,CLT,CASADO,11,118845.0,APROVADO
422,53,8535.62,817,8,633.79,NÃO,CLT,DIVORCIADO,40,96637.0,REPROVADO
423,50,11206.79,797,2,5119.12,NÃO,CLT,SOLTEIRO,15,216387.0,APROVADO
424,21,20000.0,520,12,1322.69,NÃO,CLT,CASADO,31,31162.0,APROVADO
425,50,20000.0,245,5,729.63,NÃO,DESEMPREGADO,CASADO,32,280543.0,REPROVADO
426,31,17623.53,396,37,1633.25,NÃO,AUTÔNOMO,CASADO,15,231188.0,APROVADO
427,38,18585.11,294,20,1220.11,NÃO,CLT,CASADO,28,79914.0,REPROVADO
428,65,20000.0,736,18,279.42,NÃO,CLT,CASADO,26,134091.0,APROVADO
429,37,1000.0,910,24,755.57,NÃO,CLT,CASADO,30,29893.0,REPROVADO
430,73,7736.14,982,38,811.93,NÃO,CLT,CASADO,23,204337.0,REPROVADO
431,25,13486.98,544,3,600.08,NÃO,CLT,CASADO,30,177452.0,REPROVADO
432,24,1000.0,848,21,197.47,NÃO,AUTÔNOMO,DIVORCIADO,8,273851.0,APROVADO
433,20,1000.0,678,4,252.79,NÃO,CLT,CASADO,35,113615.0,REPROVADO
434,34,1000.0,988,0,329.96,NÃO,CLT,CASADO,5,63722.0,APROVADO
435,50,1000.0,782,16,10.31,NÃO,CLT,SOLTEIRO,29,261370.0,REPROVADO
436,65,3287.52,692,8,2488.24,NÃO,AUTÔNOMO,CASADO,25,11571.0,APROVADO
437,29,1000.0,239,8,1158.67,NÃO,AUTÔNOMO,CASADO,39,147772.0,APROVADO
438,76,8821.11,276,23,1169.95,NÃO,AUTÔNOMO,CASADO,6,100148.0,APROVADO
439,68,1000.0,892,9,849.4,NÃO,CLT,CASADO,7,226369.0,REPROVADO
440,39,1000.0,492,19,1168.96,NÃO,CLT,SOLTEIRO,10,46879.0,REPROVADO
441,72,12082.53,190,16,4009.78,NÃO,AUTÔNOMO,CASADO,2,240048.0,REPROVADO
442,39,17823.73,570,12,486.39,NÃO,CLT,SOLTEIRO,3,266864.0,APROVADO
443,63,15447.86,839,28,1246.62,SIM,CLT,SOLTEIRO,32,255577.0,REPROVADO
444,47,8395.0,837,35,445.55,NÃO,CLT,CASADO,19,105373.0,REPROVADO
445,55,1000.0,551,22,1926.13,NÃO,CLT,SOLTEIRO,4,205251.0,REPROVADO
446,55,20000.0,570,26,1952.13,NÃO,CLT,CASADO,33,251245.0,REPROVADO
447,62,1000.0,855,17,2325.51,NÃO,AUTÔNOMO,DIVORCIADO,13,261877.0,APROVADO
448,68,20000.0,351,17,5.48,NÃO,CLT,SOLTEIRO,12,246647.0,REPROVADO
449,71,14554.72,208,8,354.09,NÃO,AUTÔNOMO,SOLTEIRO,23,35474.0,APROVADO
450,25,20000.0,432,2,143.78,NÃO,AUTÔNOMO,CASADO,29,30773.0,APROVADO
451,44,2497.39,318,6,605.11,NÃO,CLT,SOLTEIRO,39,265776.0,REPROVADO
452,44,1000.0,365,14,684.09,NÃO,CLT,CASADO,10,203790.0,REPROVADO
453,51,1000.0,598,29,295.59,NÃO,CLT,SOLTEIRO,8,291987.0,REPROVADO
454,38,1000.0,981,8,1285.35,NÃO,AUTÔNOMO,CASADO,12,271634.0,REPROVADO
455,47,1000.0,273,40,314.4,NÃO,CLT,SOLTEIRO,12,183067.0,APROVADO
456,50,20000.0,565,26,1923.4,NÃO,AUTÔNOMO,DIVORCIADO,31,270445.0,REPROVADO
457,45,20000.0,411,35,195.6,NÃO,CLT,CASADO,6,200627.0,REPROVADO
458,64,13074.55,514,17,457.66,NÃO,DESEMPREGADO,CASADO,10,57758.0,REPROVADO
459,50,1339.15,640,30,973.49,NÃO,AUTÔNOMO,CASADO,0,160308.0,APROVADO
460,22,20000.0,605,16,929.72,NÃO,CLT,SOLTEIRO,27,72605.0,REPROVADO
461,77,1000.0,846,5,81.24,NÃO,CLT,SOLTEIRO,7,257966.0,APROVADO
462,78,6418.56,634,38,1872.48,NÃO,CLT,SOLTEIRO,14,170672.0,APROVADO
463,65,1042.92,807,24,911.46,SIM,CLT,CASADO,4,252863.0,REPROVADO
464,36,1000.0,514,37,2039.14,NÃO,AUTÔNOMO,CASADO,21,241354.0,APROVADO
465,21,14620.12,712,37,2022.2,NÃO,DESEMPREGADO,CASADO,19,251907.0,REPROVADO
466,52,1000.0,355,30,789.48,NÃO,DESEMPREGADO,CASADO,3,185881.0,REPROVADO
467,66,1000.0,897,28,2416.67,NÃO,CLT,CASADO,24,115149.0,REPROVADO
468,34,15630.07,932,39,1886.56,NÃO,CLT,CASADO,15,276377.0,REPROVADO
469,61,1000.0,848,8,3173.02,NÃO,CLT,CASADO,39,282747.0,REPROVADO
470,45,4669.77,427,0,1900.45,SIM,CLT,DIVORCIADO,26,8808.0,REPROVADO
471,47,1000.0,202,15,1721.51,NÃO,CLT,SOLTEIRO,28,84141.0,REPROVADO
472,46,1768.96,920,37,633.67,NÃO,AUTÔNOMO,SOLTEIRO,11,155578.0,REPROVADO
473,63,1000.0,446,22,238.3,NÃO,AUTÔNOMO,DIVORCIADO,6,25245.0,REPROVADO
474,70,1000.0,703,7,2415.85,SIM,AUTÔNOMO,CASADO,23,293608.0,APROVADO
475,23,1000.0,399,11,1282.11,SIM,CLT,SOLTEIRO,4,84543.0,REPROVADO
476,52,18867.45,673,9,330.93,SIM,CLT,DIVORCIADO,32,143268.0,REPROVADO
477,77,5437.87,554,15,417.03,NÃO,AUTÔNOMO,CASADO,37,127488.0,REPROVADO
478,58,20000.0,414,23,1158.61,NÃO,CLT,SOLTEIRO,39,134103.0,REPROVADO
479,54,20000.0,383,38,649.74,NÃO,AUTÔNOMO,CASADO,5,179467.0,APROVADO
480,41,1000.0,385,7,84.99,NÃO,CLT,CASADO,7,157521.0,APROVADO
481,46,19632.58,589,10,152.51,SIM,AUTÔNOMO,SOLTEIRO,21,240743.0,REPROVADO
482,66,1717.57,961,40,1369.04,NÃO,AUTÔNOMO,CASADO,13,232027.0,REPROVADO
483,63,1000.0,246,25,398.34,NÃO,CLT,DIVORCIADO,8,140953.0,REPROVADO
484,70,20000.0,814,6,708.56,NÃO,AUTÔNOMO,CASADO,12,232266.0,REPROVADO
485,48,13075.92,402,14,1455.09,NÃO,CLT,CASADO,31,5709.0,APROVADO
486,52,1000.0,468,14,1391.01,NÃO,CLT,SOLTEIRO,13,111449.0,APROVADO
487,77,11776.36,945,2,182.74,NÃO,AUTÔNOMO,CASADO,34,232247.0,APROVADO
488,50,1000.0,569,15,103.58,NÃO,AUTÔNOMO,SOLTEIRO,24,9933.0,REPROVADO
489,69,6946.51,306,14,894.41,NÃO,DESEMPREGADO,SOLTEIRO,30,238601.0,APROVADO
490,80,1000.0,640,24,1353.37,NÃO,CLT,CASADO,19,199331.0,APROVADO
491,78,1000.0,788,32,161.39,SIM,CLT,CASADO,36,199671.0,REPROVADO
492,38,13693.38,599,13,465.14,NÃO,AUTÔNOMO,CASADO,6,188507.0,REPROVADO
493,49,1000.0,556,23,2042.36,NÃO,CLT,DIVORCIADO,9,177000.0,REPROVADO
494,40,20000.0,964,10,2886.4,NÃO,AUTÔNOMO,CASADO,5,106059.0,APROVADO
495,50,18690.69,302,2,605.26,NÃO,CLT,SOLTEIRO,24,92988.0,APROVADO
496,20,1000.0,353,8,82.86,SIM,AUTÔNOMO,DIVORCIADO,5,139372.0,REPROVADO
497,35,20000.0,193,5,298.0,SIM,AUTÔNOMO,SOLTEIRO,16,245425.0,APROVADO
498,42,20000.0,819,30,265.23,NÃO,AUTÔNOMO,CASADO,21,115947.0,APROVADO
499,59,1000.0,212,15,273.07,NÃO,AUTÔNOMO,SOLTEIRO,22,186044.0,APROVADO
500,48,1000.0,934,10,680.98,NÃO,CLT,DIVORCIADO,28,99715.0,REPROVADO
501,71,20000.0,791,16,875.21,NÃO,CLT,SOLTEIRO,6,88150.0,REPROVADO
502,75,1000.0,956,2,130.69,SIM,CLT,CASADO,34,144226.0,APROVADO
503,20,5220.95,281,18,2201.44,NÃO,CLT,CASADO,38,74252.0,REPROVADO
504,57,20000.0,658,23,967.52,NÃO,CLT,SOLTEIRO,19,151986.0,REPROVADO
505,63,1000.0,344,7,909.44,NÃO,DESEMPREGADO,CASADO,25,81901.0,REPROVADO
506,41,1000.0,816,35,4364.5,NÃO,CLT,SOLTEIRO,28,183628.0,APROVADO
507,67,1000.0,396,39,989.25,NÃO,AUTÔNOMO,CASADO,28,33885.0,APROVADO
508,49,1000.0,270,1,2644.5,SIM,DESEMPREGADO,DIVORCIADO,6,143838.0,APROVADO
509,64,1000.0,804,22,337.23,NÃO,CLT,CASADO,33,243917.0,REPROVADO
510,39,1000.0,672,39,274.61,SIM,CLT,CASADO,4,222006.0,APROVADO
511,40,1000.0,781,29,726.74,NÃO,CLT,SOLTEIRO,12,157425.0,REPROVADO
512,19,2672.06,596,24,710.52,NÃO,CLT,SOLTEIRO,5,112873.0,APROVADO
513,80,1000.0,292,6,256.81,NÃO,CLT,CASADO,31,168477.0,APROVADO
514,44,1000.0,429,27,1202.83,NÃO,AUTÔNOMO,CASADO,35,118625.0,APROVADO
515,59,20000.0,454,40,30.08,NÃO,CLT,CASADO,32,109276.0,REPROVADO
516,19,1000.0,222,16,1173.22,NÃO,CLT,CASADO,32,222275.0,REPROVADO
517,43,1000.0,224,31,610.97,NÃO,CLT,DIVORCIADO,18,32274.0,REPROVADO
518,34,1000.0,438,0,1167.99,NÃO,CLT,CASADO,40,184828.0,REPROVADO
519,57,1000.0,239,26,648.33,NÃO,AUTÔNOMO,CASADO,17,176572.0,APROVADO
520,50,13497.95,469,35,3786.88,NÃO,DESEMPREGADO,SOLTEIRO,13,133661.0,REPROVADO
521,26,12097.83,943,6,407.49,NÃO,AUTÔNOMO,SOLTEIRO,20,258263.0,APROVADO
522,60,1000.0,341,2,4049.73,NÃO,CLT,CASADO,38,29343.0,REPROVADO
523,71,1000.0,848,29,67.18,NÃO,CLT,CASADO,33,278758.0,REPROVADO
524,65,20000.0,740,0,1151.26,NÃO,CLT,SOLTEIRO,30,153387.0,REPROVADO
525,56,1000.0,890,33,605.54,SIM,CLT,SOLTEIRO,16,141337.0,REPROVADO
526,46,1000.0,726,37,1726.75,SIM,CLT,SOLTEIRO,6,126565.0,REPROVADO
527,59,4705.07,945,35,1558.82,NÃO,CLT,SOLTEIRO,20,154224.0,REPROVADO
528,72,1000.0,924,32,1610.49,SIM,CLT,CASADO,6,212183.0,APROVADO
529,43,1000.0,419,15,99.53,SIM,CLT,SOLTEIRO,0,80026.0,REPROVADO
530,52,1000.0,854,37,1728.03,NÃO,DESEMPREGADO,SOLTEIRO,21,260648.0,REPROVADO
531,67,14744.02,477,10,240.85,NÃO,AUTÔNOMO,CASADO,21,99085.0,REPROVADO
532,42,1000.0,584,7,26.02,NÃO,CLT,CASADO,22,233758.0,REPROVADO
533,41,20000.0,642,0,245.57,NÃO,DESEMPREGADO,CASADO,27,86976.0,REPROVADO
534,30,1000.0,809,13,652.55,NÃO,DESEMPREGADO,CASADO,39,289996.0,REPROVADO
535,77,1000.0,222,29,1355.23,NÃO,AUTÔNOMO,CASADO,29,152546.0,REPROVADO
536,75,1000.0,552,20,246.71,NÃO,CLT,CASADO,9,5003.0,REPROVADO
537,24,20000.0,300,20,119.92,NÃO,CLT,CASADO,11,210332.0,APROVADO
538,74,1000.0,310,33,1038.37,NÃO,CLT,CASADO,15,103200.0,APROVADO
539,53,1000.0,205,37,4128.81,NÃO,CLT,DIVORCIADO,20,94546.0,REPROVADO
540,62,20000.0,928,25,918.47,NÃO,DESEMPREGADO,SOLTEIRO,12,112131.0,REPROVADO
541,37,1000.0,712,40,1174.6,SIM,AUTÔNOMO,CASADO,3,79472.0,APROVADO
542,18,1000.0,904,13,823.64,NÃO,CLT,CASADO,36,117218.0,REPROVADO
543,25,18376.89,903,39,1524.86,NÃO,CLT,CASADO,29,27128.0,APROVADO
544,63,5159.31,287,34,3721.59,NÃO,CLT,CASADO,25,175098.0,APROVADO
545,33,20000.0,305,17,785.55,SIM,AUTÔNOMO,SOLTEIRO,13,5310.0,REPROVADO
546,31,1000.0,660,19,539.21,NÃO,CLT,SOLTEIRO,36,289355.0,APROVADO
547,29,1000.0,628,8,1968.57,NÃO,AUTÔNOMO,CASADO,24,245554.0,APROVADO
548,68,1000.0,470,40,3497.54,SIM,CLT,CASADO,38,124151.0,REPROVADO
549,40,14425.32,538,32,138.32,NÃO,CLT,SOLTEIRO,26,174065.0,REPROVADO
550,32,20000.0,421,3,863.16,NÃO,AUTÔNOMO,CASADO,13,147787.0,APROVADO
551,45,3472.4,300,3,1572.43,NÃO,CLT,SOLTEIRO,1,66812.0,REPROVADO
552,51,1000.0,541,15,762.15,NÃO,AUTÔNOMO,SOLTEIRO,1,184637.0,APROVADO
553,19,1000.0,201,25,526.27,NÃO,CLT,CASADO,32,163620.0,REPROVADO
554,49,4247.74,677,5,1064.88,SIM,DESEMPREGADO,CASADO,1,184476.0,REPROVADO
555,40,1000.0,722,36,314.89,NÃO,AUTÔNOMO,CASADO,33,60563.0,REPROVADO
556,80,14369.34,828,21,429.45,NÃO,CLT,CASADO,24,201945.0,REPROVADO
557,39,1000.0,474,38,4863.51,NÃO,AUTÔNOMO,DIVORCIADO,36,125260.0,APROVADO
558,68,1000.0,822,6,1011.88,NÃO,CLT,CASADO,26,21996.0,REPROVADO
559,42,1000.0,825,29,2063.0,NÃO,CLT,SOLTEIRO,25,12795.0,APROVADO
560,75,1000.0,734,9,1649.05,NÃO,CLT,CASADO,21,40503.0,REPROVADO
561,80,20000.0,581,14,1056.34,NÃO,CLT,CASADO,6,129911.0,REPROVADO
562,79,4593.81,359,5,1837.15,NÃO,DESEMPREGADO,DIVORCIADO,12,146845.0,REPROVADO
563,78,10087.11,266,23,338.5,SIM,CLT,SOLTEIRO,27,106734.0,APROVADO
564,39,1000.0,486,1,1013.67,SIM,CLT,CASADO,27,292236.0,APROVADO
565,75,19511.35,519,39,893.07,NÃO,CLT,SOLTEIRO,23,102015.0,REPROVADO
